-0.308441558441558,0.161758673774127,0.187574372968986,0,0,0,0,0,4.99999999999999,0,0,4.99999999999999,0
-0.00308441558441558,0.199639505743927,0.19981831014267,0,0,0,0,0,0.05,0,0,0.05,0
-0.00616883116883117,0.199278452796516,0.199637733061942,0,0,0,0,0,0.1,0,0,0.1,0
-0.00925324675324675,0.198916844592685,0.199458270475756,0,0,0,0,0,0.15,0,0,0.15,0
-0.0123376623376623,0.198554684572634,0.19927992409145,0,0,0,0,0,0.2,0,0,0.2,0
-0.0154220779220779,0.198191976181814,0.199102695605741,0,0,0,0,0,0.25,0,0,0.25,0
-0.0185064935064935,0.19782872287089,0.198926586704713,0,0,0,0,0,0.3,0,0,0.3,0
-0.0215909090909091,0.197464928095714,0.198751599063798,0,0,0,0,0,0.35,0,0,0.35,0
-0.0246753246753247,0.197100595317288,0.19857773434776,0,0,0,0,0,0.4,0,0,0.4,0
-0.0277597402597403,0.196735728001733,0.198404994210681,0,0,0,0,0,0.45,0,0,0.45,0
-0.0308441558441559,0.196370329620255,0.198233380295943,0,0,0,0,0,0.5,0,0,0.5,0
-0.0339285714285714,0.196004403649113,0.198062894236214,0,0,0,0,0,0.55,0,0,0.55,0
-0.037012987012987,0.195637953569584,0.197893537653433,0,0,0,0,0,0.6,0,0,0.6,0
-0.0400974025974026,0.195270982867931,0.197725312158792,0,0,0,0,0,0.65,0,0,0.65,0
-0.0431818181818182,0.194903495035373,0.197558219352724,0,0,0,0,0,0.7,0,0,0.7,0
-0.0462662337662338,0.194535493568045,0.197392260824885,0,0,0,0,0,0.75,0,0,0.75,0
-0.0493506493506494,0.19416698196697,0.197227438154139,0,0,0,0,0,0.8,0,0,0.8,0
-0.0524350649350649,0.193797963738025,0.197063752908546,0,0,0,0,0,0.85,0,0,0.85,0
-0.0555194805194805,0.193428442391907,0.196901206645343,0,0,0,0,0,0.9,0,0,0.9,0
-0.0586038961038961,0.193058421444097,0.196739800910933,0,0,0,0,0,0.95,0,0,0.95,0
-0.0616883116883117,0.192687904414833,0.196579537240867,0,0,0,0,0,1,0,0,1,0
-0.0647727272727273,0.192316894829067,0.196420417159831,0,0,0,0,0,1.05,0,0,1.05,0
-0.0678571428571429,0.191945396216443,0.196262442181632,0,0,0,0,0,1.1,0,0,1.1,0
-0.0709415584415584,0.191573412111254,0.196105613809184,0,0,0,0,0,1.15,0,0,1.15,0
-0.074025974025974,0.191200946052412,0.195949933534489,0,0,0,0,0,1.2,0,0,1.2,0
-0.0771103896103896,0.190828001583415,0.195795402838631,0,0,0,0,0,1.25,0,0,1.25,0
-0.0801948051948052,0.190454582252311,0.195642023191753,0,0,0,0,0,1.3,0,0,1.3,0
-0.0832792207792208,0.190080691611667,0.19548979605305,0,0,0,0,0,1.35,0,0,1.35,0
-0.0863636363636363,0.189706333218535,0.195338722870753,0,0,0,0,0,1.4,0,0,1.4,0
-0.0894480519480519,0.189331510634413,0.195188805082113,0,0,0,0,0,1.45,0,0,1.45,0
-0.0925324675324675,0.18895622742522,0.195040044113389,0,0,0,0,0,1.5,0,0,1.5,0
-0.0956168831168831,0.188580487161253,0.194892441379836,0,0,0,0,0,1.55,0,0,1.55,0
-0.0987012987012987,0.188204293417159,0.194745998285689,0,0,0,0,0,1.6,0,0,1.6,0
-0.101785714285714,0.187827649771901,0.19460071622415,0,0,0,0,0,1.65,0,0,1.65,0
-0.10487012987013,0.187450559808719,0.194456596577377,0,0,0,0,0,1.7,0,0,1.7,0
-0.107954545454545,0.187073027115102,0.194313640716468,0,0,0,0,0,1.75,0,0,1.75,0
