0,0,1,0,1,0,-1,0,0,0,0,0.5,0
-0.000186615060172429,0.000450647563421988,0.999999881045789,0.000186699173501422,0.999999881045789,-0.000450612722540343,-0.999999965159118,0.000186615060172429,-0.000186699173501422,0,-0.000304029994877868,0.499885988751921,0
-0.000740902267887317,0.0017905738507319,0.999998122452795,0.000742229894248224,0.999998122452795,-0.00179002392988745,-0.999999450079156,0.000740902267887317,-0.000742229894248224,0,-0.00120787509829444,0.49954704683814,0
-0.00165381486565665,0.00400203802826968,0.999990624250053,0.001660444522023,0.999990624250053,-0.00399929193468886,-0.999997253906419,0.00165381486565665,-0.001660444522023,0,-0.00269916798842419,0.498987812004341,0
-0.00291540572746479,0.00706763802303476,0.999970774024031,0.00293607161325931,0.999970774024031,-0.00705907793286022,-0.999991439909825,0.00291540572746479,-0.00293607161325931,0,-0.00476554134344156,0.498212921996209,0
-0.00451488008446003,0.01097025249924,0.999929632233152,0.00456463760957547,0.999929632233152,-0.010949642257507,-0.999979389758267,0.00451488008446003,-0.00456463760957547,0,-0.00739462784152102,0.49722701455943,0
-0.00644064319219491,0.0156929741579204,0.999856113987082,0.00654238596764679,0.999856113987082,-0.0156508309204548,-0.999957856762534,0.00644064319219491,-0.00654238596764679,0,-0.010574060160837,0.496034727439686,0
-0.00868034374789204,0.0212190360723866,0.999737167529835,0.00886619436986182,0.999737167529835,-0.0211420542241912,-0.999923018151805,0.00868034374789204,-0.00886619436986182,0,-0.014291470979564,0.494640698382664,0
-0.0112209138332479,0.0275317326681676,0.999557949690279,0.0115334906048769,0.999557949690279,-0.027402259130076,-0.999870526461908,0.0112209138332479,-0.0115334906048769,0,-0.0185344929758765,0.493049565134046,0
-0.0140486061211838,0.0346143368582381,0.999301998571961,0.0145421676642278,0.999301998571961,-0.0344098969732435,-0.999795560115005,0.0140486061211838,-0.0145421676642278,0,-0.0232907588279489,0.491265965439519,0
-0.0171490290443471,0.042450014752258,0.998951403748135,0.0178904985647677,0.998951403748135,-0.0421428880208135,-0.999692873268555,0.0171490290443471,-0.0178904985647677,0,-0.0285479012139557,0.489294537044767,0
-0.0205071805796101,0.0510217392716651,0.998486974209664,0.021577051376067,0.998486974209664,-0.0505785842777858,-0.999556845006121,0.0205071805796101,-0.021577051376067,0,-0.0342935528120713,0.487139917695473,0
-0.0241074812567619,0.0603122039200838,0.997888404284646,0.0256006049062132,0.997888404284646,-0.0596937318541811,-0.999381527934097,0.0241074812567619,-0.0256006049062132,0,-0.0405153463004703,0.484806745137324,0
-0.0279338069514667,0.0703037378799027,0.99713443771104,0.0299600654779027,0.99713443771104,-0.0694644341173788,-0.999160696237476,0.0279338069514667,-0.0299600654779027,0,-0.047200914357327,0.482299657116002,0
-0.0319695219727013,0.0809782235303199,0.99620302999876,0.0346543852085399,0.99620302999876,-0.0798661167649186,-0.998887893234599,0.0319695219727013,-0.0346543852085399,0,-0.0543378896608159,0.479623291377194,0
-0.0361975129036286,0.0923170174089018,0.995071509167214,0.0396824821925076,0.995071509167214,-0.0908734958649944,-0.998556478456093,0.0361975129036286,-0.0396824821925076,0,-0.0619139048891115,0.476782285666583,0
-0.0406002236024917,0.104300875567053,0.993716734889462,0.0450431629701458,0.993716734889462,-0.10246054982417,-0.998159674257116,0.0406002236024917,-0.0450431629701458,0,-0.0699165927203883,0.473781277729854,0
-0.0451596917169054,0.116909884199089,0.992115256016452,0.0507350476555922,0.992115256016452,-0.114600496154228,-0.997690611955139,0.0451596917169054,-0.0507350476555922,0,-0.0783335858328206,0.470624905312692,0
-0.0498575870111639,0.130123396354202,0.990243466395346,0.0567564980838889,0.990243466395346,-0.127265773822273,-0.997142377468071,0.0498575870111639,-0.0567564980838889,0,-0.087152516904583,0.467317806160781,0
-0.0546752517521158,0.143919975470033,0.988077758836089,0.0631055493260588,0.988077758836089,-0.140428031880064,-0.996508056410032,0.0546752517521158,-0.0631055493260588,0,-0.09636101861385,0.463864618019806,0
-0.0595937433450828,0.158277346395244,0.985594677021036,0.0697798449086906,0.985594677021036,-0.154058124979888,-0.995780778584644,0.0595937433450828,-0.0697798449086906,0,-0.105946723638796,0.460269978635452,0
-0.0645938793574695,0.173172354496174,0.98277106509492,0.0767765760614729,0.98277106509492,-0.168126116295098,-0.994953761798924,0.0645938793574695,-0.0767765760614729,0,-0.115897264657595,0.456538525753402,0
-0.0696562850144344,0.188580933368919,0.979584214617455,0.0840924253016814,0.979584214617455,-0.18260128827362,-0.994020354904702,0.0696562850144344,-0.0840924253016814,0,-0.126200274348423,0.452674897119342,0
-0.0747614431985513,0.204478081602985,0.976012008509543,0.0917235146484985,0.976012008509543,-0.197452161562476,-0.99297407995949,0.0747614431985513,-0.0917235146484985,0,-0.136843385389452,0.448683730478955,0
-0.0798897469341023,0.220837848965745,0.972033061577119,0.0996653587419478,0.972033061577119,-0.21264652235071,-0.991808673384965,0.0798897469341023,-0.0996653587419478,0,-0.147814230458859,0.444569663577928,0
-0.0850215542868229,0.237633332298424,0.967626857154864,0.107912823120939,0.967626857154864,-0.228151458287405,-0.99051812598898,0.0850215542868229,-0.107912823120939,0,-0.159100442234816,0.440337334161944,0
-0.0901372455618909,0.254836681334305,0.962773879376167,0.116460087892272,0.962773879376167,-0.243933403040852,-0.989096721706548,0.0901372455618909,-0.116460087892272,0,-0.1706896533955,0.435991379976688,0
-0.0952172826370473,0.272419114568418,0.957455740546254,0.125300616997351,0.957455740546254,-0.259958189474976,-0.987539074906558,0.0952172826370473,-0.125300616997351,0,-0.182569496619083,0.431536438767844,0
